  Día         X          Y          Z         VX         VY         VZ 
958.125000  19.552796  -4.129227  -2.084901  0.319298  1.218777  0.529314 
963.600000  19.557585  -4.110946  -2.076961  0.317871  1.219078  0.529466 
969.075000  19.562354  -4.092659  -2.069019  0.316443  1.219378  0.529617 
974.550000  19.567100  -4.074369  -2.061075  0.315015  1.219677  0.529768 
980.025000  19.571825  -4.056074  -2.053128  0.313587  1.219975  0.529919 
985.500000  19.576529  -4.037774  -2.045180  0.312158  1.220271  0.530069 
990.975000  19.581212  -4.019470  -2.037229  0.310729  1.220565  0.530218 
996.450000  19.585873  -4.001161  -2.029275  0.309300  1.220859  0.530367 
1001.925000  19.590512  -3.982849  -2.021320  0.307870  1.221151  0.530515 
1007.400000  19.595130  -3.964531  -2.013362  0.306440  1.221442  0.530662 
1012.875000  19.599727  -3.946210  -2.005402  0.305009  1.221731  0.530809 
1018.350000  19.604302  -3.927884  -1.997440  0.303579  1.222019  0.530956 
1023.825000  19.608855  -3.909553  -1.989476  0.302148  1.222306  0.531102 
1029.300000  19.613388  -3.891219  -1.981509  0.300716  1.222591  0.531247 
1034.775000  19.617898  -3.872880  -1.973540  0.299285  1.222875  0.531391 
1040.250000  19.622388  -3.854537  -1.965570  0.297853  1.223158  0.531536 
1045.725000  19.626856  -3.836190  -1.957597  0.296421  1.223439  0.531679 
1051.200000  19.631302  -3.817838  -1.949621  0.294988  1.223719  0.531822 
1056.675000  19.635727  -3.799482  -1.941644  0.293555  1.223998  0.531964 
1062.150000  19.640130  -3.781122  -1.933665  0.292122  1.224275  0.532106 
1067.625000  19.644512  -3.762758  -1.925683  0.290688  1.224551  0.532247 
1073.100000  19.648872  -3.744390  -1.917699  0.289255  1.224826  0.532388 
1078.575000  19.653211  -3.726017  -1.909713  0.287821  1.225099  0.532528 
1084.050000  19.657528  -3.707641  -1.901726  0.286386  1.225371  0.532667 
1089.525000  19.661824  -3.689260  -1.893736  0.284951  1.225642  0.532806 
1095.000000  19.666098  -3.670876  -1.885743  0.283517  1.225911  0.532944 
1100.475000  19.670351  -3.652487  -1.877749  0.282081  1.226179  0.533082 
1105.950000  19.674582  -3.634094  -1.869753  0.280646  1.226445  0.533219 
1111.425000  19.678792  -3.615698  -1.861755  0.279210  1.226711  0.533355 
1116.900000  19.682980  -3.597297  -1.853754  0.277774  1.226974  0.533491 
1122.375000  19.687147  -3.578892  -1.845752  0.276337  1.227237  0.533626 
1127.850000  19.691292  -3.560484  -1.837748  0.274900  1.227498  0.533761 
1133.325000  19.695415  -3.542071  -1.829741  0.273463  1.227758  0.533895 
1138.800000  19.699517  -3.523655  -1.821733  0.272026  1.228017  0.534029 
1144.275000  19.703598  -3.505235  -1.813722  0.270588  1.228274  0.534162 
1149.750000  19.707656  -3.486811  -1.805710  0.269150  1.228529  0.534294 
1155.225000  19.711694  -3.468383  -1.797696  0.267712  1.228784  0.534426 
1160.700000  19.715709  -3.449951  -1.789679  0.266274  1.229037  0.534557 
1166.175000  19.719703  -3.431515  -1.781661  0.264835  1.229289  0.534687 
1171.650000  19.723676  -3.413076  -1.773641  0.263396  1.229539  0.534817 
1177.125000  19.727627  -3.394633  -1.765618  0.261957  1.229788  0.534947 
1182.600000  19.731556  -3.376186  -1.757594  0.260517  1.230036  0.535076 
1188.075000  19.735464  -3.357736  -1.749568  0.259077  1.230282  0.535204 
1193.550000  19.739350  -3.339281  -1.741540  0.257637  1.230527  0.535332 
1199.025000  19.743215  -3.320823  -1.733510  0.256196  1.230771  0.535459 
1204.500000  19.747058  -3.302362  -1.725478  0.254756  1.231013  0.535585 
1209.975000  19.750879  -3.283897  -1.717444  0.253315  1.231254  0.535711 
1215.450000  19.754679  -3.265428  -1.709409  0.251874  1.231494  0.535836 
1220.925000  19.758457  -3.246955  -1.701371  0.250432  1.231732  0.535961 
1226.400000  19.762213  -3.228479  -1.693332  0.248990  1.231969  0.536085 
1231.875000  19.765948  -3.210000  -1.685290  0.247548  1.232205  0.536209 
1237.350000  19.769661  -3.191517  -1.677247  0.246106  1.232439  0.536332 
1242.825000  19.773353  -3.173030  -1.669202  0.244663  1.232672  0.536454 
1248.300000  19.777023  -3.154540  -1.661155  0.243220  1.232903  0.536576 
1253.775000  19.780671  -3.136047  -1.653107  0.241777  1.233134  0.536697 
1259.250000  19.784298  -3.117550  -1.645056  0.240334  1.233362  0.536818 
1264.725000  19.787903  -3.099049  -1.637004  0.238890  1.233590  0.536938 
1270.200000  19.791486  -3.080545  -1.628950  0.237447  1.233816  0.537057 
1275.675000  19.795048  -3.062038  -1.620894  0.236002  1.234041  0.537176 
1281.150000  19.798588  -3.043528  -1.612836  0.234558  1.234264  0.537295 
1286.625000  19.802106  -3.025014  -1.604777  0.233113  1.234486  0.537412 
1292.100000  19.805603  -3.006496  -1.596716  0.231668  1.234707  0.537529 
1297.575000  19.809078  -2.987976  -1.588653  0.230223  1.234926  0.537646 
1303.050000  19.812531  -2.969452  -1.580588  0.228778  1.235144  0.537762 
1308.525000  19.815963  -2.950925  -1.572522  0.227332  1.235361  0.537877 
1314.000000  19.819373  -2.932394  -1.564454  0.225886  1.235576  0.537992 
1319.475000  19.822761  -2.913861  -1.556384  0.224440  1.235790  0.538106 
1324.950000  19.826128  -2.895324  -1.548312  0.222994  1.236003  0.538220 
1330.425000  19.829473  -2.876784  -1.540239  0.221547  1.236214  0.538332 
1335.900000  19.832796  -2.858240  -1.532164  0.220101  1.236424  0.538445 
1341.375000  19.836098  -2.839694  -1.524087  0.218653  1.236633  0.538557 
1346.850000  19.839377  -2.821145  -1.516009  0.217206  1.236840  0.538668 
1352.325000  19.842636  -2.802592  -1.507929  0.215759  1.237046  0.538778 
1357.800000  19.845872  -2.784036  -1.499847  0.214311  1.237250  0.538889 
1363.275000  19.849087  -2.765478  -1.491764  0.212863  1.237453  0.538998 
1368.750000  19.852280  -2.746916  -1.483679  0.211414  1.237655  0.539107 
1374.225000  19.855451  -2.728351  -1.475592  0.209966  1.237856  0.539215 
1379.700000  19.858600  -2.709783  -1.467504  0.208517  1.238055  0.539323 
1385.175000  19.861728  -2.691212  -1.459414  0.207068  1.238252  0.539430 
1390.650000  19.864834  -2.672638  -1.451323  0.205619  1.238449  0.539536 
1396.125000  19.867918  -2.654062  -1.443230  0.204170  1.238644  0.539642 
1401.600000  19.870981  -2.635482  -1.435135  0.202720  1.238837  0.539747 
1407.075000  19.874022  -2.616899  -1.427039  0.201270  1.239030  0.539852 
1412.550000  19.877041  -2.598314  -1.418941  0.199820  1.239221  0.539956 
1418.025000  19.880038  -2.579726  -1.410842  0.198370  1.239410  0.540060 
1423.500000  19.883014  -2.561135  -1.402741  0.196919  1.239598  0.540163 
1428.975000  19.885967  -2.542541  -1.394638  0.195469  1.239785  0.540265 
1434.450000  19.888899  -2.523944  -1.386534  0.194018  1.239971  0.540367 
1439.925000  19.891810  -2.505344  -1.378429  0.192567  1.240155  0.540468 
1445.400000  19.894698  -2.486742  -1.370322  0.191115  1.240338  0.540569 
1450.875000  19.897565  -2.468137  -1.362213  0.189664  1.240519  0.540669 
1456.350000  19.900410  -2.449529  -1.354103  0.188212  1.240699  0.540768 
1461.825000  19.903233  -2.430919  -1.345992  0.186760  1.240878  0.540867 
1467.300000  19.906034  -2.412305  -1.337879  0.185308  1.241055  0.540965 
1472.775000  19.908814  -2.393690  -1.329764  0.183855  1.241231  0.541063 
1478.250000  19.911572  -2.375071  -1.321648  0.182403  1.241406  0.541160 
1483.725000  19.914308  -2.356450  -1.313531  0.180950  1.241579  0.541256 
1489.200000  19.917022  -2.337826  -1.305412  0.179497  1.241751  0.541352 
1494.675000  19.919715  -2.319200  -1.297292  0.178044  1.241922  0.541447 
1500.150000  19.922385  -2.300571  -1.289170  0.176590  1.242091  0.541542 
1505.625000  19.925034  -2.281940  -1.281047  0.175136  1.242259  0.541636 
1511.100000  19.927661  -2.263306  -1.272923  0.173683  1.242425  0.541729 
1516.575000  19.930266  -2.244670  -1.264797  0.172229  1.242591  0.541822 
1522.050000  19.932850  -2.226031  -1.256669  0.170774  1.242754  0.541915 
1527.525000  19.935411  -2.207389  -1.248541  0.169320  1.242917  0.542006 
1533.000000  19.937951  -2.188746  -1.240410  0.167865  1.243078  0.542097 
1538.475000  19.940469  -2.170100  -1.232279  0.166411  1.243238  0.542188 
1543.950000  19.942965  -2.151451  -1.224146  0.164956  1.243396  0.542278 
1549.425000  19.945440  -2.132800  -1.216012  0.163501  1.243553  0.542367 
1554.900000  19.947892  -2.114147  -1.207877  0.162045  1.243708  0.542456 
1560.375000  19.950323  -2.095491  -1.199740  0.160590  1.243863  0.542544 
1565.850000  19.952732  -2.076833  -1.191602  0.159134  1.244016  0.542631 
