  Día         X          Y          Z         VX         VY         VZ 
226.022600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
227.022700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
228.022800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
229.022900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
230.023000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
231.023100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
232.023200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
233.023300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
234.023400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
235.023500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
236.023600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
237.023700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
238.023800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
239.023900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
240.024000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
241.024100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
242.024200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
243.024300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
244.024400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
245.024500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
246.024600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
247.024700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
248.024800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
249.024900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
250.025000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
251.025100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
252.025200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
253.025300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
254.025400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
255.025500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
256.025600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
257.025700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
258.025800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
259.025900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
260.026000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
261.026100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
262.026200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
263.026300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
264.026400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
265.026500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
266.026600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
267.026700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
268.026800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
269.026900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
270.027000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
271.027100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
272.027200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
273.027300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
274.027400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
275.027500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
276.027600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
277.027700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
278.027800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
279.027900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
280.028000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
281.028100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
282.028200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
283.028300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
284.028400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
285.028500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
286.028600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
287.028700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
288.028800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
289.028900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
290.029000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
291.029100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
292.029200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
293.029300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
294.029400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
295.029500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
296.029600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
297.029700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
298.029800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
299.029900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
300.030000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
301.030100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
302.030200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
303.030300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
304.030400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
305.030500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
306.030600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
307.030700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
308.030800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
309.030900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
310.031000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
311.031100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
312.031200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
313.031300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
314.031400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
315.031500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
316.031600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
317.031700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
318.031800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
319.031900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
320.032000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
321.032100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
322.032200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
323.032300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
324.032400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
325.032500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
326.032600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
327.032700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
328.032800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
329.032900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
330.033000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
331.033100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
332.033200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
333.033300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
334.033400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
335.033500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
336.033600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
337.033700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
338.033800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
