  Día         X          Y          Z         VX         VY         VZ 
759.200000  -1.682905  -29.929215  -8.743988  1.165784  -0.131376  -0.392790 
762.850000  -1.671247  -29.930529  -8.747916  1.165806  -0.130988  -0.392677 
766.500000  -1.659589  -29.931839  -8.751843  1.165828  -0.130600  -0.392563 
770.150000  -1.647931  -29.933145  -8.755769  1.165849  -0.130212  -0.392450 
773.800000  -1.636272  -29.934447  -8.759693  1.165871  -0.129824  -0.392336 
777.450000  -1.624613  -29.935745  -8.763617  1.165892  -0.129436  -0.392223 
781.100000  -1.612954  -29.937040  -8.767539  1.165913  -0.129049  -0.392109 
784.750000  -1.601295  -29.938330  -8.771460  1.165934  -0.128661  -0.391996 
788.400000  -1.589636  -29.939617  -8.775380  1.165955  -0.128273  -0.391882 
792.050000  -1.577976  -29.940899  -8.779299  1.165975  -0.127885  -0.391769 
795.700000  -1.566317  -29.942178  -8.783216  1.165996  -0.127498  -0.391655 
799.350000  -1.554657  -29.943453  -8.787133  1.166016  -0.127110  -0.391541 
803.000000  -1.542997  -29.944724  -8.791048  1.166036  -0.126723  -0.391428 
806.650000  -1.531336  -29.945992  -8.794963  1.166056  -0.126335  -0.391314 
810.300000  -1.519676  -29.947255  -8.798876  1.166076  -0.125948  -0.391200 
813.950000  -1.508015  -29.948514  -8.802788  1.166096  -0.125560  -0.391086 
817.600000  -1.496354  -29.949770  -8.806699  1.166115  -0.125173  -0.390972 
821.250000  -1.484693  -29.951022  -8.810608  1.166134  -0.124786  -0.390858 
824.900000  -1.473031  -29.952270  -8.814517  1.166154  -0.124398  -0.390745 
828.550000  -1.461370  -29.953514  -8.818424  1.166173  -0.124011  -0.390631 
832.200000  -1.449708  -29.954754  -8.822331  1.166192  -0.123624  -0.390517 
835.850000  -1.438046  -29.955990  -8.826236  1.166210  -0.123237  -0.390403 
839.500000  -1.426384  -29.957222  -8.830140  1.166229  -0.122850  -0.390289 
843.150000  -1.414722  -29.958451  -8.834043  1.166247  -0.122463  -0.390174 
846.800000  -1.403059  -29.959675  -8.837945  1.166266  -0.122076  -0.390060 
850.450000  -1.391397  -29.960896  -8.841845  1.166284  -0.121689  -0.389946 
854.100000  -1.379734  -29.962113  -8.845745  1.166302  -0.121302  -0.389832 
857.750000  -1.368071  -29.963326  -8.849643  1.166319  -0.120915  -0.389718 
861.400000  -1.356408  -29.964535  -8.853540  1.166337  -0.120528  -0.389604 
865.050000  -1.344744  -29.965741  -8.857436  1.166355  -0.120142  -0.389489 
868.700000  -1.333081  -29.966942  -8.861331  1.166372  -0.119755  -0.389375 
872.350000  -1.321417  -29.968139  -8.865225  1.166389  -0.119368  -0.389261 
876.000000  -1.309753  -29.969333  -8.869117  1.166406  -0.118982  -0.389146 
879.650000  -1.298089  -29.970523  -8.873009  1.166423  -0.118595  -0.389032 
883.300000  -1.286425  -29.971709  -8.876899  1.166440  -0.118209  -0.388918 
886.950000  -1.274760  -29.972891  -8.880788  1.166456  -0.117822  -0.388803 
890.600000  -1.263096  -29.974069  -8.884676  1.166473  -0.117436  -0.388689 
894.250000  -1.251431  -29.975244  -8.888563  1.166489  -0.117050  -0.388574 
897.900000  -1.239766  -29.976414  -8.892449  1.166505  -0.116664  -0.388460 
901.550000  -1.228101  -29.977581  -8.896334  1.166521  -0.116277  -0.388345 
905.200000  -1.216436  -29.978744  -8.900217  1.166537  -0.115891  -0.388230 
908.850000  -1.204771  -29.979902  -8.904099  1.166553  -0.115505  -0.388116 
912.500000  -1.193105  -29.981057  -8.907981  1.166568  -0.115119  -0.388001 
916.150000  -1.181439  -29.982209  -8.911861  1.166584  -0.114733  -0.387886 
919.800000  -1.169774  -29.983356  -8.915739  1.166599  -0.114347  -0.387772 
923.450000  -1.158108  -29.984499  -8.919617  1.166614  -0.113961  -0.387657 
927.100000  -1.146441  -29.985639  -8.923494  1.166629  -0.113575  -0.387542 
930.750000  -1.134775  -29.986775  -8.927369  1.166644  -0.113189  -0.387427 
934.400000  -1.123109  -29.987907  -8.931243  1.166658  -0.112804  -0.387313 
938.050000  -1.111442  -29.989035  -8.935116  1.166673  -0.112418  -0.387198 
941.700000  -1.099775  -29.990159  -8.938988  1.166687  -0.112032  -0.387083 
945.350000  -1.088109  -29.991279  -8.942859  1.166701  -0.111647  -0.386968 
949.000000  -1.076442  -29.992396  -8.946729  1.166715  -0.111261  -0.386853 
952.650000  -1.064774  -29.993508  -8.950597  1.166729  -0.110876  -0.386738 
956.300000  -1.053107  -29.994617  -8.954465  1.166743  -0.110490  -0.386623 
959.950000  -1.041440  -29.995722  -8.958331  1.166756  -0.110105  -0.386508 
963.600000  -1.029772  -29.996823  -8.962196  1.166769  -0.109719  -0.386393 
967.250000  -1.018104  -29.997920  -8.966060  1.166783  -0.109334  -0.386278 
970.900000  -1.006437  -29.999014  -8.969923  1.166796  -0.108949  -0.386162 
974.550000  -0.994769  -30.000103  -8.973785  1.166809  -0.108564  -0.386047 
978.200000  -0.983101  -30.001189  -8.977645  1.166821  -0.108178  -0.385932 
981.850000  -0.971432  -30.002270  -8.981504  1.166834  -0.107793  -0.385817 
985.500000  -0.959764  -30.003348  -8.985362  1.166847  -0.107408  -0.385701 
989.150000  -0.948096  -30.004422  -8.989219  1.166859  -0.107023  -0.385586 
992.800000  -0.936427  -30.005493  -8.993075  1.166871  -0.106638  -0.385471 
996.450000  -0.924758  -30.006559  -8.996930  1.166883  -0.106253  -0.385355 
1000.100000  -0.913089  -30.007622  -9.000784  1.166895  -0.105869  -0.385240 
1003.750000  -0.901420  -30.008680  -9.004636  1.166907  -0.105484  -0.385125 
1007.400000  -0.889751  -30.009735  -9.008487  1.166918  -0.105099  -0.385009 
1011.050000  -0.878082  -30.010786  -9.012337  1.166930  -0.104714  -0.384894 
1014.700000  -0.866413  -30.011833  -9.016186  1.166941  -0.104330  -0.384778 
1018.350000  -0.854743  -30.012877  -9.020034  1.166952  -0.103945  -0.384663 
1022.000000  -0.843074  -30.013916  -9.023881  1.166963  -0.103561  -0.384547 
1025.650000  -0.831404  -30.014952  -9.027726  1.166974  -0.103176  -0.384432 
1029.300000  -0.819735  -30.015983  -9.031570  1.166984  -0.102792  -0.384316 
1032.950000  -0.808065  -30.017011  -9.035414  1.166995  -0.102407  -0.384200 
1036.600000  -0.796395  -30.018035  -9.039256  1.167005  -0.102023  -0.384085 
1040.250000  -0.784725  -30.019056  -9.043096  1.167015  -0.101639  -0.383969 
1043.900000  -0.773055  -30.020072  -9.046936  1.167025  -0.101255  -0.383853 
1047.550000  -0.761384  -30.021085  -9.050775  1.167035  -0.100870  -0.383737 
